"","name","comment","date","rating","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"3676","kaf ⋆","[johnson blocks neo's punch]neo: hmm, upgrades.","07 Dec 2023",4,1,0,0,1,0,1,1,0,1,0
"3677","oillyx2002","ความคมคายในการเล่าเรื่องแบบภาคแรกหายไปเยอะเหมือนกันเพราะเนื้อหาเยอะมากๆ เกินจะเล่าใน 2 ชั่วโมงจบ (จนต้องแบ่งเป็นสองภาค) แต่ก็ถือว่าไม่แย่ ยังพอมองเห็น text ที่จะเล่าอยู่ แม้จะสื่อสารได้ไม่แข็งแรงเท่าภาคแรกก็ตาม ฉากแอคชั่นคือเริ่ด!!!","07 Dec 2023",4,0,0,0,0,0,0,0,0,0,0
"3678","jokokid","It’s enjoyable","07 Dec 2023",3,0,0,0,0,0,0,0,0,0,0
"3679","ughree","The fuckin slam of her hitting the car in the opening scene is the most based piece of cinema","06 Dec 2023",4,1,0,0,1,0,0,1,0,1,0
"3680","Ronaldfilmdonal","If 9/11 happened in the matrix I’m sure neo would’ve stopped it","06 Dec 2023",3,0,0,0,0,0,0,0,0,0,0
"3681","Enzo Gazola","Continua bom como o primeiro, mas é bem mais focado em ação.A cena do beijo do Neo na frente da Trinity é inesquecível.","06 Dec 2023",3,0,0,0,0,0,0,0,0,0,0
"3682","Thomas Albdorf","Embrace the cheesiness and enjoy.","06 Dec 2023",NA,0,2,0,0,2,0,1,2,0,2
"3683","crow","gun scene","07 Dec 2023",NA,1,0,0,1,0,0,0,0,1,0
"3684","Davide","It seemed like a huge step step-down in the first twenty minutes — thank God for those action sequences that saved the movie. Honestly it’s not a bad sequel, surely better than our contemporary ones in all genres, not only action movies. If you really deepen your knowledge of what’s being told you appreciate more the story and the storyworld. But the first one is unreachable in everything. Everything.","06 Dec 2023",3,1,2,1,2,1,1,0,1,1,3
"3685","LuisValdez","Por extender la trama se ha convertido en una especie de filme de Alien. Sihue siendo una buena historia pero más necesitada a aferrarse a la ciencia ficción que a la filosofía. Es cine de acción y cf.","06 Dec 2023",4,0,0,1,1,0,0,0,0,1,0
"3686","Merrin","Bumping up my star rating for this. The plot is a bit video game-y, sure, but some of these action scenes are the greatest of all time imo.","04 Dec 2023",3,1,2,0,1,1,1,0,1,1,2
"3687","SeanT1988","I'm pretty sure the main reason nerds hated this at the time it came out is that it's way hornier and has way more romance than the first one (actually a positive change)","17 Jan 2023",2,0,3,0,2,2,1,1,2,0,4
"3688","diner_mike","Choice is an illusion created between those with power and those without.","05 Dec 2023",3,0,0,0,0,0,0,1,0,1,1
"3689","Animus_Vox","Sky Cinema","",3,0,0,0,0,0,0,0,0,0,1
"3690","Chase","It ain't great but the action scenes in this are cool af","05 Dec 2023",5,0,0,0,0,0,0,0,0,0,2
"3691","plusgusthewoman","[insert review]","06 Dec 2023",4,0,0,0,0,0,0,0,0,0,0
"3692","Matt Jobe","The Matrix Reloaded (2003)","05 Dec 2023",3,0,0,0,0,0,0,0,0,0,0
"3693","Uhhhletswatch","7/10","05 Dec 2023",3,0,0,0,0,0,0,0,0,0,0
"3694","Jared Prebble","Definitely worse writing than the original. Morpheus isn’t as much of a badass. The romance between Neo and Trinity is very apparent. The loss of tank not being brought back is very apparent.","05 Dec 2023",NA,1,1,0,3,1,3,1,1,2,1
"3695","nicola","The story was very confusing to me, but the fighting scenes are satisfying as fuck.","05 Dec 2023",NA,1,0,0,0,0,0,0,0,1,0
"3696",NA,"Fuck yeah, these are good",NA,NA,0,1,0,0,1,0,1,1,0,1
"3697",NA,"Yeah baby.",NA,NA,0,0,0,0,1,0,0,0,0,1
"3698",NA,"Great action and soundtrack but holy shit why did we get a cake induced orgasm scene?????????",NA,NA,1,1,1,0,1,0,0,0,1,3
"3699",NA,"So he’s basically Dr Strange but in a world of an unnecessary amount of green",NA,NA,0,0,0,0,1,0,0,1,0,1
"3700","Thomas Getsey","The freeway fight alone makes it impossible for me to give this any less than 4 stars. That entire sprawling sequence is absolutely flawless in every way and is on par with the first film, being one of my favorite action sequences of all time.","04 Dec 2023",4,1,1,0,1,1,1,0,1,2,2
"3701","Marcos Vinicius Pinto","However, the rest of this film is kind of a jumbled mess of semi-interesting ideas that don't feel fully realized whatsoever. Everything surrounding The Architect is intriguing, but it all boils down to one scene…","05 Dec 2023",3,0,0,1,0,1,0,0,2,1,4
"3702","eduardo_pmorais","Um filme que bate muita nostalgia em mim por ter visto ele no cinema no ano que saiu. Ele é com certeza abaixo do original, com muitas cenas que envelheceram mal com o tempo. Porém acho que o pessoal pesa um pouco a mão com ele. Eu gosto muito do aumento do lore da franquia nesse filme. Com mais explicações bem interessantes sobre o que é Matrix, como ela funciona e como ela controla tudo e todos. Saber que teve…","04 Dec 2023",5,1,0,0,1,0,0,0,0,1,0
"3703","Travis","Creio que uma das poucas vezes em que uma sequência esteve à altura do título original. Sendo muito honesto, esse universo me pegou bastante, devorando todo o possível em tempo.","04 Dec 2023",5,0,0,0,0,0,0,0,0,0,0
"3704","mariposa.faye 🌸💫","This movie still rips as hard as it did when I was 12.","25 Nov 2023",5,0,0,0,0,0,0,0,0,0,0
"3705","Jent Visser","Holy fuck.","28 Nov 2023",3,0,0,0,0,0,0,0,0,0,1
"3706","jojo2k","This is 2+ hours of The Wachowski sisters flexing how they’re 2 of the best action directors ever. My god this is nonstop impressive and exhilarating. The god-tier 10+ minute highway chase scene, Neo vs. Seraph, the Oracle’s revelation, Neo vs. the Agent Smiths, the fight for the Keymaster leading up to the highway chase, Trinity going in to save Neo despite his wishes of her staying due to his nightmares of her dying, Neo saving Trinity, Morpheus…","04 Dec 2023",3,2,2,1,3,2,1,0,4,3,4
"3707","deniz","The action sequences are great, the characters are cool, but the story isn't that interesting.","05 Dec 2023",5,0,0,0,0,0,0,0,0,0,3
"3708","MerlLuthor","deve ser pq eu sou lerdo mas sla não entendi nada","04 Dec 2023",3,0,0,0,0,0,0,0,0,0,0
"3709","Louane Latour","i love keanu reeves so muchebfhbf g gmr gg","04 Dec 2023",3,0,0,0,0,1,0,0,0,0,1
"3710","Adam Lebovits","icónica anyway","04 Dec 2023",3,0,0,0,0,0,0,0,0,0,0
"3711","soderberghcool","Digital Versatile Disc #65100 Degrees, 100 Movies 1 : 98/100","05 Dec 2023",NA,0,0,0,0,0,0,0,0,0,0
"3712",NA,"Super-Neo",NA,NA,0,0,0,0,0,0,0,0,0,0
"3713",NA,"The foam parties at Zion freshers week must have been wild if this was anything to go by",NA,NA,0,0,0,0,0,0,1,0,1,0
"3714",NA,"the car chasing scene was unnecessary... why drive when you can teleport and fly",NA,NA,0,0,0,0,0,0,0,0,0,0
"3715","Alex Cucchi","Huge step down from the original…obviously. I remember liking this when I was younger, but this time it was hard to get through. Bad CGI. A convoluted and meandering plot. I’m not sure if I will ever revisit.","03 Dec 2023",2,1,1,1,1,1,1,0,1,2,2
"3716","Clipping3","as someone who thought the first film only really got good in the climax, the clone fight was the greatest thing everstill high in exposition technobabble, the saying that i didnt mind the imfamous architect scene","04 Dec 2023",2,1,3,0,1,2,0,2,2,1,2
"3717","David García","closer to a 6 than a 4","14 Dec 2021",3,0,0,0,0,0,0,0,0,0,0
"3718","rosepetal69","Reseña pendiente","04 Dec 2023",5,0,0,0,0,0,0,0,0,0,0
"3719","blade74","Wooooooooooooo wtf that was crazy Neo really be killing eveyone with his palm!!!!!!!!!","05 Dec 2023",4,2,0,0,2,0,2,0,0,2,0
"3720","Bigger Ben","so deeply committed to being itself. I wish movies this expensive made nowadays had the conviction this has. I love the compositions the Wachowskis use here, they go for medium shots where each character is either framed on the left or right of the frame, with ample space to show the background. Every time I watch this, the flaws feel less pronounced and the merits are even better than I remembered.","03 Dec 2023",4,0,2,0,1,1,0,0,2,1,2
"3721","weekdaying","Escaping the system","04 Dec 2023",4,0,0,0,0,0,0,0,1,0,0
"3722","iss ♱","Better than the first? Neo I need your sunglasses it’s part of the prophecy","04 Dec 2023",4,0,1,0,0,0,0,0,0,0,0
"3723","Voltron 2005","everyone that told me the matrix sequels suck are lying to themselves","04 Dec 2023",4,1,0,1,0,0,0,0,0,2,0
"3724","Marjar","That's one heck of a way to end am fantastic trilogy. It's a must watch!","04 Dec 2023",3,0,1,0,1,0,0,0,0,0,0
"3725","Jason Cameron","Pacing is fucked. Movie starts with a rave orgy that lasts twice as long as it needs to. Neo is able to fly but conveniently forgets to so that cool fight scenes can happen. Even then, there's no tension because he has god mode on. Characters yap words at each other for what feels like hours that allegedly form sentences that make sense, but ultimately feel meaningless. Dumb subplots that should have just been cut. Agents barely feel like a threat anymore, let alone to Neo.","03 Dec 2023",4,5,4,1,3,2,1,1,2,6,5
"3726","arturdlucas","Still it's generally entertaining once you get to the action sequences, but ultimately a massive step down from the first.","04 Dec 2023",4,0,2,0,0,1,0,0,0,0,3
"3727",NA,"Awesome is the right word to describe this movie. It is a masterpiece of action. Incredible on so many levels.",NA,NA,0,0,0,0,1,0,0,1,0,3
"3728",NA,"chei de coisinha ne detailssss",NA,NA,0,0,0,0,0,0,0,0,0,0
"3729","Amber","I fell asleep like halfway through. I didn’t know what was going on half the time….. definitely not as good as the last two. Will they explain the sunglasses? Why the shades when the sky is so dark on earth.","03 Dec 2023",2,0,2,0,0,1,2,1,2,2,3
"3730","Amber","I’ve always heard that the sequels are bad but I wanted to see more Keanu so I persevered. This one was not bad honestly. I liked the scene where he had to fight all those agent smiths. Very cool. I just love the style of these movies. I do think the story was kind of wonky. Why was there a rave? Anyways, I did enjoy the movie but I definitely zoned out a bunch.","03 Dec 2023",3,3,1,2,2,4,1,1,3,3,5
"3731","gustavo","Confesso que achei mais complexo que o primeiro e fiquei bem perdido.O romance posto no filme na minha opinião foi sem necessidade, ver eles como um trio implacável sem nenhum afeto amoroso é muito melhor.O erostismo (não que isso seja um problema), o romance e o “ai você é o amor da minha vida” na minha opinião fugiu da proposta do primeiro filme. Algumas coisas estão meio perdidas, algumas coisas que no primeiro filme faziam muito sentindo parece…","03 Dec 2023",3,0,1,0,1,1,1,1,1,0,1
"3732","pomegranate512","Yknow, i honestly was really let down by this movie. The political themes were frankly annoying, and the sub-plot about the love life between Morpheus and the captain played by JPS went nowhere. Gratuitous sex scene between neo and trinity felt long for no reason than to see is on screen. But! The twist about the architect was a good one. Learning that Neo was was in his fifth iteration was a great scifi addition to the Hero’s Journey theme.…","03 Dec 2023",3,1,5,1,1,5,0,2,3,1,8
"3733","abbie 🍾","i fucking love the matrix","03 Dec 2023",5,0,0,0,0,1,0,0,0,0,1
"3734","noa91","Le visuel est incroyable","03 Dec 2023",5,0,0,0,0,0,0,0,0,0,0
"3735","Camden DeGarmo","if i'm being honest I'm only really writing a review here because I try to write reviews about every movie that I watch and looking back this was the only movie from the past month I hadn't done that for yet. so as you might guess I don't have a ton new to say about it, this is one of my favorite movies, and I like it just as much this time as I did every other time I've seen it. incredible action scenes but more than that incredible weird little dialogue scenes. I love how this movie goes on 30 minute ass tangents about philosophy","12 Nov 2023",5,1,2,2,2,3,1,1,2,2,4
"3736","DreadedOverlord","I'm here the same reason we're all here.It is my purpose.","03 Dec 2023",3,0,0,0,0,0,0,0,0,0,1
"3737","Lana","I could see it being nice existing as something that knows it's purpose. That has always known without doubt.","18 Nov 2023",5,0,0,0,1,0,1,0,1,1,0
"3738","bluemascara","What am I waiting for?","03 Dec 2023",5,0,0,0,0,0,0,0,0,0,0
"3739","sofi","A rave in a cave basically","03 Dec 2023",5,1,0,1,0,1,0,1,1,1,1
"3740","alicegth","incredible, everything and anything","03 Dec 2023",NA,0,0,0,0,0,0,0,0,0,0
"3741",NA,"trinity me tuvo sonriendo como una quinceañera boluda te amooo",NA,NA,0,0,0,0,0,0,0,0,0,0
"3742",NA,"extrêmement inspirant …….",NA,NA,0,0,0,0,0,0,0,0,0,0
"3743","Ossian Quinn","There’s 3 of the coolest set pieces ever put to film. There’s also very little else of interest compared to the first","02 Dec 2023",3,0,0,0,0,0,0,0,0,0,1
"3744","Fella","I'm not hating on this one at all, it was actually a really solid sequel, but it looks and feels too much like a superhero movie.","03 Dec 2023",3,1,1,0,0,0,0,0,0,1,1
"3745","Olivia Coghlan","Nah fuck you guys this was great","03 Dec 2023",5,0,0,0,0,0,0,0,0,0,0
"3746","lauren","okay those ghost twins look like scooby doo villains is it just me","01 Dec 2023",4,0,0,0,1,0,0,0,0,0,0
"3747","ummm_r","Guys will see the opening explosion and think ""hell yeah""","02 Dec 2023",3,1,0,1,2,0,1,1,0,2,0
"3748","Mad_hatttter","Harry Lennix truly giving Barack as Commander. The choreography of the many Smiths fight and really basically every action sequence is honestly so impressive. The orgasm cake and every other sexual thing is sooooooo corny","16 Oct 2021",4,2,1,0,1,1,1,0,0,2,3
"3749","jacob!","It's...fine?","02 Dec 2023",4,0,0,0,0,0,0,0,0,0,0
"3750","Aiden","Again a really bad music edit in the credits too, whyyy","03 Dec 2023",4,1,0,1,1,1,2,0,0,1,1
"3751","ben","Keanu Reeves throws Hugo Weaving into a hundred other Hugo Weavings'","03 Dec 2023",4,0,0,0,0,0,0,0,0,0,0
"3752","Scott Meixel","there is a bowling pin falling over sound effect in this when Neo throws an Agent Smith into a bunch of other Agent Smiths after talking to the oracle","02 Dec 2023",4,0,1,0,0,0,1,0,2,1,1
"3753","Awendella","Neo is 'purpose', Smith is the opposite. That is; Neo is the embodiment of what we must do while Smith is the embodiment of what attempts to stop us (within our own mind). I say within our own mind because, as is evidenced with the plethora of other antagonists, there are other obstacles as based in different foundations (namely, the other agents, and the goons of that weird french guy).","02 Dec 2023",5,0,0,1,0,0,0,0,1,1,0
"3754","mminshew19","Also, the Larry Fishbourne Samurai Highway Fight (LFSHF) is one of the coolest fucking things.","02 Dec 2023",3,1,0,0,2,0,0,0,0,1,1
"3755",NA,"this movie rules. definitely more confusing and weirder than the first but its super super cool and just makes me want to watch it again",NA,NA,0,1,0,1,0,0,0,0,0,1
"3756",NA,"Sure it's messy, horribly paced, and at one point a character literally says he knows something only because the script needed him to...",NA,NA,0,0,1,0,0,0,0,0,2,1
"3757",NA,"...but I'd love to see Marvel do anything half as interesting and the Wachowskis have yet to direct a set piece that doesn't fuck",NA,NA,0,0,0,0,1,0,1,0,0,3
"3758",NA,"i love keanu reeves butt!!",NA,NA,0,0,0,0,1,0,0,0,1,1
"3759",NA,"78",NA,NA,0,0,0,0,0,0,0,0,0,0
"3760","milfdad","When all the characters were in the Matrix they should have been asking why they weren't back in Zion","02 Dec 2023",3,0,0,0,0,0,0,0,0,0,0
"3761","elli","camp","03 Dec 2023",4,0,0,0,0,0,0,0,0,0,0
"3762","Will","I do not understand people's dislike for this. It's fucking incredible. Of course it doesn't quite match up to the first one but that's a ludicrously high bar. And it gets close!","02 Dec 2023",3,1,0,1,0,0,0,0,0,1,0
